book,character,gender,descriptor,sentiment
pride_and_prejudice,Mr. Darcy,male,right,0.2857142857142857
pride_and_prejudice,Mr. Darcy,male,decide,0.0
pride_and_prejudice,Mr. Darcy,male,determine,0.0
pride_and_prejudice,Mr. Darcy,male,direct,0.1
pride_and_prejudice,Mr. Darcy,male,happy,0.8
pride_and_prejudice,Mr. Darcy,male,trust,0.0
pride_and_prejudice,Mr. Darcy,male,indifferent,0.0
pride_and_prejudice,Mr. Darcy,male,exist,0.0
pride_and_prejudice,Mr. Darcy,male,boundless,-0.2
pride_and_prejudice,Mr. Darcy,male,disdain,0.0
pride_and_prejudice,Mr. Darcy,male,unwillingness,0.0
pride_and_prejudice,Mr. Darcy,male,see,0.0
pride_and_prejudice,Mr. Darcy,male,attend,0.0
pride_and_prejudice,Mr. Darcy,male,drink,0.0
pride_and_prejudice,Mr. Darcy,male,[,0.0
pride_and_prejudice,Mr. Darcy,male,exasperate,0.0
pride_and_prejudice,Mr. Darcy,male,possible,0.0
pride_and_prejudice,Mr. Darcy,male,shameful,0.0
pride_and_prejudice,Mr. Darcy,male,able,0.5
pride_and_prejudice,Mr. Darcy,male,inflict,0.0
pride_and_prejudice,Mr. Darcy,male,utter,0.0
pride_and_prejudice,Mr. Darcy,male,catch,0.0
pride_and_prejudice,Mr. Darcy,male,indifferent,0.0
pride_and_prejudice,Mr. Darcy,male,favourable,0.0
pride_and_prejudice,Mr. Darcy,male,think,0.0
pride_and_prejudice,Mr. Darcy,male,tempt,0.0
pride_and_prejudice,Mr. Darcy,male,accept,0.0
pride_and_prejudice,Mr. Darcy,male,beloved,0.7
pride_and_prejudice,Mr. Darcy,male,short,0.0
pride_and_prejudice,Mr. Darcy,male,interrupt,0.0
pride_and_prejudice,Mr. Darcy,male,think,0.0
pride_and_prejudice,Mr. Darcy,male,rejoice,0.0
pride_and_prejudice,Mr. Darcy,male,congratulate,0.0
pride_and_prejudice,Mr. Darcy,male,beneath,0.0
pride_and_prejudice,Mr. Darcy,male,”,0.0
pride_and_prejudice,Mr. Darcy,male,angry,-0.5
pride_and_prejudice,Mr. Darcy,male,gentlemanlike,0.0
pride_and_prejudice,Mr. Darcy,male,receive,0.0
pride_and_prejudice,Mr. Darcy,male,favourite,0.0
pride_and_prejudice,Mr. Darcy,male,vicious,-1.0
pride_and_prejudice,Mr. Darcy,male,careful,-0.1
pride_and_prejudice,Mr. Darcy,male,guard,0.0
pride_and_prejudice,Mr. Darcy,male,escape,0.0
pride_and_prejudice,Mr. Darcy,male,young,0.1
pride_and_prejudice,Mr. Darcy,male,unguarded,0.0
pride_and_prejudice,Mr. Darcy,male,[,0.0
pride_and_prejudice,Mr. Darcy,male,expect,0.0
pride_and_prejudice,Mr. Darcy,male,contain,0.0
pride_and_prejudice,Mr. Darcy,male,late,-0.3
pride_and_prejudice,Mr. Darcy,male,impossible,-0.6666666666666666
pride_and_prejudice,Mr. Darcy,male,represent,0.0
pride_and_prejudice,Mr. Darcy,male,render,0.0
pride_and_prejudice,Mr. Darcy,male,infamous,-0.5
pride_and_prejudice,Mr. Darcy,male,capable,0.2
pride_and_prejudice,Mr. Darcy,male,make,0.0
pride_and_prejudice,Mr. Darcy,male,recollect,0.0
pride_and_prejudice,Mr. Darcy,male,rescue,0.0
pride_and_prejudice,Mr. Darcy,male,casual,-0.5
pride_and_prejudice,Mr. Darcy,male,endeavour,0.0
pride_and_prejudice,Mr. Darcy,male,many,0.5
pride_and_prejudice,Mr. Darcy,male,’,0.0
pride_and_prejudice,Mr. Darcy,male,leave,0.0
pride_and_prejudice,Mr. Darcy,male,stand,0.0
pride_and_prejudice,Mr. Darcy,male,next,0.0
pride_and_prejudice,Mr. Darcy,male,prevent,0.0
pride_and_prejudice,Mr. Darcy,male,allow,0.0
pride_and_prejudice,Mr. Darcy,male,long,-0.05
pride_and_prejudice,Mr. Darcy,male,repulsive,0.0
pride_and_prejudice,Mr. Darcy,male,whole,0.2
pride_and_prejudice,Mr. Darcy,male,unprincipled,0.0
pride_and_prejudice,Mr. Darcy,male,unjust,0.0
pride_and_prejudice,Mr. Darcy,male,irreligious,0.0
pride_and_prejudice,Mr. Darcy,male,immoral,0.0
pride_and_prejudice,Mr. Darcy,male,prove,0.0
pride_and_prejudice,Mr. Darcy,male,capable,0.2
pride_and_prejudice,Mr. Darcy,male,amiable,0.0
pride_and_prejudice,Mr. Darcy,male,gross,0.0
pride_and_prejudice,Mr. Darcy,male,capable,0.2
pride_and_prejudice,Mr. Darcy,male,amiable,0.0
pride_and_prejudice,Mr. Darcy,male,incomprehensible,0.0
pride_and_prejudice,Mr. Darcy,male,till,0.0
pride_and_prejudice,Mr. Darcy,male,myself.,0.0
pride_and_prejudice,Mr. Darcy,male,insufficient,0.0
pride_and_prejudice,Mr. Darcy,male,take,0.0
pride_and_prejudice,Mr. Darcy,male,walk,0.0
pride_and_prejudice,Mr. Darcy,male,fair,0.7
pride_and_prejudice,Mr. Darcy,male,former,0.0
pride_and_prejudice,Mr. Darcy,male,good,0.7
pride_and_prejudice,Mr. Darcy,male,wait,0.0
pride_and_prejudice,Mr. Darcy,male,suited,0.0
pride_and_prejudice,Mr. Darcy,male,recommend,0.0
pride_and_prejudice,Mr. Darcy,male,poor,-0.4
pride_and_prejudice,Mr. Darcy,male,it.,0.0
pride_and_prejudice,Mr. Darcy,male,deficient,-0.4
pride_and_prejudice,Mr. Darcy,male,”,0.0
pride_and_prejudice,Mr. Darcy,male,“,0.0
pride_and_prejudice,Mr. Darcy,male,unfortunate,-0.5
pride_and_prejudice,Mr. Darcy,male,strong,0.43333333333333335
pride_and_prejudice,Mr. Darcy,male,undeserved,-0.3
pride_and_prejudice,Mr. Darcy,male,make,0.0
pride_and_prejudice,Mr. Darcy,male,general,0.05000000000000002
pride_and_prejudice,Mr. Darcy,male,violent,-0.8
pride_and_prejudice,Mr. Darcy,male,good,0.7
pride_and_prejudice,Mr. Darcy,male,attempt,0.0
pride_and_prejudice,Mr. Darcy,male,place,0.0
pride_and_prejudice,Mr. Darcy,male,amiable,0.0
pride_and_prejudice,Mr. Darcy,male,relate,0.0
pride_and_prejudice,Mr. Darcy,male,sister,0.0
pride_and_prejudice,Mr. Darcy,male,pardon,0.0
pride_and_prejudice,Mr. Darcy,male,spent,-0.1
pride_and_prejudice,Mr. Darcy,male,former,0.0
pride_and_prejudice,Mr. Darcy,male,“,0.0
pride_and_prejudice,Mr. Darcy,male,different,0.0
pride_and_prejudice,Mr. Darcy,male,heightened,0.0
pride_and_prejudice,Mr. Darcy,male,agitated,0.0
pride_and_prejudice,Mr. Darcy,male,silent,0.0
pride_and_prejudice,Mr. Darcy,male,know,0.0
pride_and_prejudice,Mr. Darcy,male,comprehend,0.0
pride_and_prejudice,Mr. Darcy,male,sincerely,0.5
pride_and_prejudice,Mr. Darcy,male,rejoice,0.0
pride_and_prejudice,Mr. Darcy,male,wise,0.7
pride_and_prejudice,Mr. Darcy,male,assume,0.0
pride_and_prejudice,Mr. Darcy,male,right,0.2857142857142857
pride_and_prejudice,Mr. Darcy,male,young,0.1
pride_and_prejudice,Mr. Darcy,male,”,0.0
pride_and_prejudice,Mr. Darcy,male,striking,0.5
pride_and_prejudice,Mr. Darcy,male,first,0.25
pride_and_prejudice,Mr. Darcy,male,insufficient,0.0
pride_and_prejudice,Mr. Darcy,male,assure,0.0
pride_and_prejudice,Mr. Darcy,male,slow,-0.30000000000000004
pride_and_prejudice,Mr. Darcy,male,surprised,0.1
pride_and_prejudice,Mr. Darcy,male,equal,0.0
pride_and_prejudice,Mr. Darcy,male,first,0.25
pride_and_prejudice,Mr. Darcy,male,great,0.8
pride_and_prejudice,Mr. Darcy,male,fish,0.0
pride_and_prejudice,Mr. Darcy,male,supply,0.0
pride_and_prejudice,Mr. Darcy,male,full,0.35
pride_and_prejudice,Mr. Darcy,male,leave,0.0
pride_and_prejudice,Mr. Darcy,male,new,0.13636363636363635
pride_and_prejudice,Mr. Darcy,male,[,0.0
pride_and_prejudice,Mr. Darcy,male,bring,0.0
pride_and_prejudice,Mr. Darcy,male,visit,0.0
pride_and_prejudice,Mr. Darcy,male,find,0.0
pride_and_prejudice,Mr. Darcy,male,different,0.0
pride_and_prejudice,Mr. Darcy,male,full,0.35
pride_and_prejudice,Mr. Darcy,male,knew,0.0
pride_and_prejudice,Mr. Darcy,male,love,0.5
pride_and_prejudice,Mr. Darcy,male,turn,0.0
pride_and_prejudice,Mr. Darcy,male,catch,0.0
pride_and_prejudice,Mr. Darcy,male,general,0.05000000000000002
pride_and_prejudice,Mr. Darcy,male,convinced,0.0
pride_and_prejudice,Mr. Darcy,male,temporary,0.0
pride_and_prejudice,Mr. Darcy,male,prove,0.0
pride_and_prejudice,Mr. Darcy,male,outlived,0.0
pride_and_prejudice,Mr. Darcy,male,depart,0.0
pride_and_prejudice,Mr. Darcy,male,join,0.0
pride_and_prejudice,Mr. Darcy,male,dinner,0.0
pride_and_prejudice,Mr. Darcy,male,evident,0.25
pride_and_prejudice,Mr. Darcy,male,evident,0.25
pride_and_prejudice,Mr. Darcy,male,think,0.0
pride_and_prejudice,Mr. Darcy,male,find,0.0
pride_and_prejudice,Mr. Darcy,male,drawn,0.0
pride_and_prejudice,Mr. Darcy,male,servant,0.0
pride_and_prejudice,Mr. Darcy,male,understood,0.0
pride_and_prejudice,Mr. Darcy,male,well-known,0.0
pride_and_prejudice,Mr. Darcy,male,many,0.5
pride_and_prejudice,Mr. Darcy,male,fair,0.7
pride_and_prejudice,Mr. Darcy,male,predominate,0.0
pride_and_prejudice,Mr. Darcy,male,regret,0.0
pride_and_prejudice,Mr. Darcy,male,attentive,0.4
pride_and_prejudice,Mr. Darcy,male,desperate,-0.6
pride_and_prejudice,Mr. Darcy,male,continue,0.0
pride_and_prejudice,Mr. Darcy,male,“,0.0
pride_and_prejudice,Mr. Darcy,male,ill,-0.5
pride_and_prejudice,Mr. Darcy,male,miraculous,0.0
pride_and_prejudice,Mr. Darcy,male,follow,0.0
pride_and_prejudice,Mr. Darcy,male,precious,0.5
pride_and_prejudice,Mr. Darcy,male,”,0.0
pride_and_prejudice,Mr. Darcy,male,“,0.0
pride_and_prejudice,Mr. Darcy,male,able,0.5
pride_and_prejudice,Mr. Darcy,male,keep,0.0
pride_and_prejudice,Mr. Darcy,male,settled.,0.0
pride_and_prejudice,Mr. Darcy,male,prepare,0.0
pride_and_prejudice,Mr. Darcy,male,infamous,-0.5
pride_and_prejudice,Mr. Darcy,male,make,0.0
pride_and_prejudice,Mr. Darcy,male,proper,0.0
pride_and_prejudice,Mr. Darcy,male,hope,0.0
pride_and_prejudice,Mr. Darcy,male,conceal,0.0
pride_and_prejudice,Mr. Darcy,male,unfavourable,0.0
pride_and_prejudice,Mr. Darcy,male,honourable,0.0
pride_and_prejudice,Mr. Darcy,male,connect,0.0
pride_and_prejudice,Mr. Darcy,male,”,0.0
pride_and_prejudice,Mr. Darcy,male,“,0.0
pride_and_prejudice,Mr. Darcy,male,utter,0.0
pride_and_prejudice,Mr. Darcy,male,marry,0.0
pride_and_prejudice,Mr. Darcy,male,next,0.0
pride_and_prejudice,Mr. Darcy,male,make,0.0
pride_and_prejudice,Mr. Darcy,male,quit,0.0
pride_and_prejudice,Mr. Darcy,male,next,0.0
pride_and_prejudice,Mr. Darcy,male,punctual,0.0
pride_and_prejudice,Mr. Darcy,male,unsettled,0.0
pride_and_prejudice,Mr. Darcy,male,forward,0.0
pride_and_prejudice,Mr. Darcy,male,encourage,0.0
pride_and_prejudice,Mr. Darcy,male,great,0.8
pride_and_prejudice,Mr. Darcy,male,probable,0.0
pride_and_prejudice,Mr. Darcy,male,true,0.35
pride_and_prejudice,Mr. Darcy,male,sensible,0.0
pride_and_prejudice,Mr. Darcy,male,mixed,0.0
pride_and_prejudice,Mr. Darcy,male,regret,0.0
pride_and_prejudice,Mr. Darcy,male,[,0.0
pride_and_prejudice,Mr. Darcy,male,“,0.0
pride_and_prejudice,Mr. Darcy,male,him.,0.0
pride_and_prejudice,Mr. Darcy,male,satisfy,0.0
pride_and_prejudice,Mr. Darcy,male,civil,0.0
pride_and_prejudice,Mr. Darcy,male,tell,0.0
pride_and_prejudice,Mr. Darcy,male,many,0.5
pride_and_prejudice,Mr. Darcy,male,”,0.0
pride_and_prejudice,Mr. Darcy,male,keep,0.0
pride_and_prejudice,Mr. Darcy,male,astonished,0.0
pride_and_prejudice,Mr. Darcy,male,noble,0.6
pride_and_prejudice,Mr. Darcy,male,happy,0.8
pride_and_prejudice,Mr. Darcy,male,half-laughing,0.0
pride_and_prejudice,Mr. Darcy,male,divide,0.0
pride_and_prejudice,Mr. Darcy,male,fifty,0.0
pride_and_prejudice,Mr. Darcy,male,french,0.0
pride_and_prejudice,Mr. Darcy,male,happy,0.8
pride_and_prejudice,Mr. Darcy,male,stated,0.0
pride_and_prejudice,Mr. Darcy,male,married,0.25
pride_and_prejudice,Mr. Darcy,male,_my,0.0
pride_and_prejudice,Mr. Darcy,male,make,0.0
pride_and_prejudice,Mr. Darcy,male,marry,0.0
pride_and_prejudice,Mr. Darcy,male,wished-for,0.0
pride_and_prejudice,Mr. Darcy,male,_their_,0.0
pride_and_prejudice,Mr. Darcy,male,probable,0.0
pride_and_prejudice,Mr. Darcy,male,see,0.0
pride_and_prejudice,Mr. Darcy,male,_little_,-0.1875
pride_and_prejudice,Mr. Darcy,male,_much_,0.2
pride_and_prejudice,Mr. Darcy,male,high,0.16
pride_and_prejudice,Mr. Darcy,male,“,0.0
pride_and_prejudice,Mr. Darcy,male,selfish,-0.5
pride_and_prejudice,Mr. Darcy,male,cried,0.0
pride_and_prejudice,Mr. Darcy,male,next,0.0
pride_and_prejudice,Mr. Darcy,male,“,0.0
pride_and_prejudice,Mr. Darcy,male,disagreeable,0.0
pride_and_prejudice,Mr. Darcy,male,dear,0.0
pride_and_prejudice,Mr. Darcy,male,shook,0.0
pride_and_prejudice,Mr. Darcy,male,good,0.7
pride_and_prejudice,Mr. Darcy,male,aloud,0.0
pride_and_prejudice,Mr. Darcy,male,“,0.0
pride_and_prejudice,Mr. Darcy,male,lose,0.0
pride_and_prejudice,Mr. Darcy,male,to-day,0.0
pride_and_prejudice,Mr. Darcy,male,”,0.0
pride_and_prejudice,Mr. Darcy,male,walk,0.0
pride_and_prejudice,Mr. Darcy,male,nice,0.6
pride_and_prejudice,Mr. Darcy,male,long,-0.05
pride_and_prejudice,Mr. Darcy,male,determine,0.0
pride_and_prejudice,Mr. Darcy,male,take,0.0
pride_and_prejudice,Mr. Darcy,male,enough,0.0
pride_and_prejudice,Mr. Darcy,male,overcome,0.0
pride_and_prejudice,Mr. Darcy,male,certain,0.21428571428571427
pride_and_prejudice,Mr. Darcy,male,ill,-0.5
pride_and_prejudice,Mr. Darcy,male,bear,0.0
pride_and_prejudice,Mr. Darcy,male,hear,0.0
pride_and_prejudice,Mr. Darcy,male,first,0.25
pride_and_prejudice,Mr. Darcy,male,first,0.25
pride_and_prejudice,Mr. Darcy,male,follow,0.0
pride_and_prejudice,Mr. Darcy,male,extreme,-0.125
pride_and_prejudice,Mr. Darcy,male,fear,0.0
pride_and_prejudice,Mr. Darcy,male,unhappy,-0.6
pride_and_prejudice,Mr. Darcy,male,favourite,0.0
pride_and_prejudice,Mr. Darcy,male,wretched,0.0
pride_and_prejudice,Mr. Darcy,male,awkward,-0.6
pride_and_prejudice,Mr. Darcy,male,give,0.0
pride_and_prejudice,Mr. Darcy,male,necessary,0.0
pride_and_prejudice,Mr. Darcy,male,about.,0.0
pride_and_prejudice,Mr. Darcy,male,affected,0.0
pride_and_prejudice,Mr. Darcy,male,gradual,0.0
pride_and_prejudice,Mr. Darcy,male,absolute,0.2
pride_and_prejudice,Mr. Darcy,male,many,0.5
pride_and_prejudice,Mr. Darcy,male,good,0.7
pride_and_prejudice,Mr. Darcy,male,conquer,0.0
pride_and_prejudice,Mr. Darcy,male,reconcile,0.0
pride_and_prejudice,Mr. Darcy,male,complete,0.1
pride_and_prejudice,Mr. Darcy,male,favourable,0.0
pride_and_prejudice,Mr. Darcy,male,tell,0.0
pride_and_prejudice,Mr. Darcy,male,to-morrow,0.0
pride_and_prejudice,Mr. Darcy,male,confess,0.0
pride_and_prejudice,Mr. Darcy,male,communicate,0.0
pride_and_prejudice,Mr. Darcy,male,welcome,0.8
pride_and_prejudice,Mr. Darcy,male,find,0.0
pride_and_prejudice,Mr. Darcy,male,dear,0.0
pride_and_prejudice,Mr. Darcy,male,long,-0.05
pride_and_prejudice,Mr. Darcy,male,satisfactory,0.0
pride_and_prejudice,Mr. Darcy,male,cross,0.0
pride_and_prejudice,Mr. Darcy,male,write,0.0
pride_and_prejudice,Mr. Darcy,male,different,0.0
pride_and_prejudice,Mr. Darcy,male,different,0.0
pride_and_prejudice,Mr. Darcy,male,/,0.0
pride_and_prejudice,Mr. Darcy,male,sincere,0.5
pride_and_prejudice,Mr. Darcy,male,think,0.0
pride_and_prejudice,Mr. Darcy,male,obsequious,0.0
pride_and_prejudice,Mr. Darcy,male,happy,0.8
moby_dick,Ishmael,male,call,0.0
moby_dick,Ishmael,male,anxious,-0.25
moby_dick,Ishmael,male,dreary,0.0
moby_dick,Ishmael,male,conclude,0.0
moby_dick,Ishmael,male,lodge,0.0
moby_dick,Ishmael,male,dear,0.0
moby_dick,Ishmael,male,sure,0.5
moby_dick,Ishmael,male,inquire,0.0
moby_dick,Ishmael,male,’,0.0
moby_dick,Ishmael,male,particular,0.16666666666666666
moby_dick,Ishmael,male,go,0.0
moby_dick,Ishmael,male,suppose,0.0
moby_dick,Ishmael,male,magnanimous,0.0
moby_dick,Ishmael,male,included—can,0.0
moby_dick,Ishmael,male,jealous,0.0
moby_dick,Ishmael,male,insignificant,0.0
moby_dick,Ishmael,male,black,-0.16666666666666666
moby_dick,Ishmael,male,small,-0.25
moby_dick,Ishmael,male,understand,0.0
moby_dick,Ishmael,male,black,-0.16666666666666666
moby_dick,Ishmael,male,rest,0.0
moby_dick,Ishmael,male,inasmuch,0.0
moby_dick,Ishmael,male,light,0.4
moby_dick,Ishmael,male,ship,0.0
moby_dick,Ishmael,male,present,0.0
moby_dick,Ishmael,male,young,0.1
moby_dick,Ishmael,male,thy,0.0
moby_dick,Ishmael,male,go,0.0
moby_dick,Ishmael,male,hundredth,0.0
moby_dick,Ishmael,male,old,0.1
moby_dick,Ishmael,male,ire—by,0.0
moby_dick,Ishmael,male,evil,-1.0
moby_dick,Ishmael,male,insufferable,0.0
moby_dick,Ishmael,male,be—what,0.0
moby_dick,Ishmael,male,unconscious,0.0
moby_dick,Ishmael,male,unsuspected,0.0
moby_dick,Ishmael,male,great,0.8
moby_dick,Ishmael,male,—all,0.0
moby_dick,Ishmael,male,explain,0.0
moby_dick,Ishmael,male,dive,0.0
moby_dick,Ishmael,male,go,0.0
moby_dick,Ishmael,male,thou,0.0
moby_dick,Ishmael,male,white-lead,0.0
moby_dick,Ishmael,male,white,0.0
moby_dick,Ishmael,male,craven,0.0
moby_dick,Ishmael,male,muffled,0.0
moby_dick,Ishmael,male,milky,0.0
moby_dick,Ishmael,male,bleak,-1.0
moby_dick,Ishmael,male,festooned,0.0
moby_dick,Ishmael,male,desolate,0.0
moby_dick,Ishmael,male,windrowed,0.0
moby_dick,Ishmael,male,frightened,0.0
moby_dick,Ishmael,male,read,0.0
moby_dick,Ishmael,male,subtle,-0.3333333333333333
moby_dick,Ishmael,male,unlettered,0.0
moby_dick,Ishmael,male,read,0.0
moby_dick,Ishmael,male,awful,-1.0
moby_dick,Ishmael,male,explain,0.0
moby_dick,Ishmael,male,veritable,0.0
moby_dick,Ishmael,male,ridge-pole,0.0
moby_dick,Captain Ahab,male,”,0.0
moby_dick,Captain Ahab,male,”,0.0
moby_dick,Captain Ahab,male,young,0.1
moby_dick,Captain Ahab,male,thou,0.0
moby_dick,Captain Ahab,male,thou,0.0
moby_dick,Captain Ahab,male,grand,0.5
moby_dick,Captain Ahab,male,god-like,0.0
moby_dick,Captain Ahab,male,listen,0.0
moby_dick,Captain Ahab,male,name,0.0
moby_dick,Captain Ahab,male,’,0.0
moby_dick,Captain Ahab,male,foolish,0.0
moby_dick,Captain Ahab,male,ignorant,0.0
moby_dick,Captain Ahab,male,twelvemonth,0.0
moby_dick,Captain Ahab,male,old,0.1
moby_dick,Captain Ahab,male,good,0.7
moby_dick,Captain Ahab,male,pious,0.0
moby_dick,Captain Ahab,male,good,0.7
moby_dick,Captain Ahab,male,good,0.7
moby_dick,Captain Ahab,male,good,0.7
moby_dick,Captain Ahab,male,good-bye,0.0
moby_dick,Captain Ahab,male,thee—and,0.0
moby_dick,Captain Ahab,male,wrong,-0.5
moby_dick,Captain Ahab,male,wicked,0.0
moby_dick,Captain Ahab,male,full,0.35
moby_dick,Captain Ahab,male,certain,0.21428571428571427
moby_dick,Captain Ahab,male,wild,0.1
moby_dick,Captain Ahab,male,tell,0.0
moby_dick,Captain Ahab,male,’,0.0
moby_dick,Captain Ahab,male,think,0.0
moby_dick,Captain Ahab,male,”,0.0
moby_dick,Captain Ahab,male,“,0.0
moby_dick,Captain Ahab,male,save,0.0
moby_dick,Captain Ahab,male,rig,0.0
moby_dick,Captain Ahab,male,get,0.0
moby_dick,Captain Ahab,male,of.,0.0
moby_dick,Captain Ahab,male,“,0.0
moby_dick,Captain Ahab,male,let,0.0
moby_dick,Captain Ahab,male,tell,0.0
moby_dick,Captain Ahab,male,—all,0.0
moby_dick,Captain Ahab,male,”,0.0
moby_dick,Captain Ahab,male,sure,0.5
moby_dick,Captain Ahab,male,come,0.0
moby_dick,Captain Ahab,male,ready—just,0.0
moby_dick,Captain Ahab,male,proper,0.0
moby_dick,Captain Ahab,male,’,0.0
moby_dick,Captain Ahab,male,fine,0.4166666666666667
moby_dick,Captain Ahab,male,ye—a,0.0
moby_dick,Captain Ahab,male,pleasant,0.7333333333333334
moby_dick,Captain Ahab,male,grand,0.5
moby_dick,Captain Ahab,male,marshal,0.0
moby_dick,Captain Ahab,male,descend,0.0
